id,photo_url,road_address,name,size,latitude,longitude,phone,business_hours,review_count,facilities,parking,very_good,seat_info,menu,category
11,"['https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240212_290%2F1707675284009iwxGa_PNG%2FIMG_7413.png', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250214_44%2F1739466361697A8lBz_PNG%2FIMG_7079.png', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240222_87%2F1708595972746JDJ5m_PNG%2FIMG_8188.png']","서울특별시 마포구 와우산로17길 20 (서교동,1층)",골목포차,57.66,193019.4842,449800.2944,0507-1362-6949,화: 18:00 - 04:00; 수: 18:00 - 04:00; 목: 18:00 - 05:00; 금: 17:00 - 06:00; 토: 17:00 - 06:00; 일: 18:00 - 04:00; 월: 18:00 - 04:00,65,"['생일 혜택', '예약', '단체 이용 가능', '반려동물 동반', '무선 인터넷', '노키즈존', '대기공간', '장애인 휠체어 이용가능']",주차 불가,"['음식이 맛있어요', '가성비가 좋아요', '친절해요', '음악이 좋아요']","['테라스', '연인석', '1인석']","[[""차돌 순두부찌개"", 21900]]",중식
12,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230412_281%2F16812815897483cLUA_PNG%2F%25BC%25AD%25BF%25EF%25C8%25AB%25B4%25EB%25C0%25D4%25B1%25B8%25BF%25AA%25C1%25A1.png', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA1MjRfNzIg%2FMDAxNjg0ODYxNzUzMjU1.4vLx6ErXl-dGb9F4YGTt7jtU3MEWFms38DNHu2zRAZkg.4CmqABuSxEvkj7cY66EB2e4w9x3hwnm0Q5VDcPJ8rmUg.JPEG%2F20230522_212209.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA2MjBfMTkx%2FMDAxNjg3MjUyMjExODI3.cl0FO4LNWUee5etGEsUcqUZlOCwUNGUoF0JYiz-Bq48g.gobMKTN98kZOdRM-RB6kjMjYwYMR5RlnzOy9W7B-cRgg.JPEG%2F8BB76D8A-DA9A-4445-92CC-5E425B523FA9.jpeg']","서울특별시 마포구 어울마당로 140, 2층 (서교동)",역전할머니맥주 홍대입구역점,202.2,193357.5838,450430.0744,02-322-1982,,195,[],,"['음식이 맛있어요', '가성비가 좋아요', '기본 안주가 좋아요', '술이 다양해요']",[],"[[""버터구이 오징어입"", null], [""먹태"", null], [""튀김 쥐포"", null], [""할멘보샤"", null], [""갈릭빠다포테이토"", null], [""30cm 롱치즈돈까스"", null], [""순살 치킨"", null], [""콘치즈그라탕"", null], [""짜빠구리"", null], [""불짬뽕탕"", null], [""모듬 소세지"", null], [""염통 꼬치"", null], [""치즈 라볶이"", null], [""바지락순두부"", null], [""살얼음파인애플"", null], [""어묵탕"", null]]",한식
13,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240520_238%2F1716190574573hzviN_JPEG%2F20240520_163518.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA2MDdfMjQx%2FMDAxNjg2MDkzMDkzMzIz.JsVt2z7gsV0OeGsQpmx5BkdnFEm2KpFXsErZpryqLKAg.9Zhloh0UQ4dXZhxQK9_XpBA0Gej2XA49600_vSf-otcg.JPEG%2F1686092233701.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDA0MThfNjEg%2FMDAxNzEzNDIxMjM3MDI2.KFRZ_FtGazPJAbWZ15HW2V2yzv2jkUqhFz-LsDmt7Qog.T4lEQfsd-bUYATAUq63yYMpD8KQ2DRsdt7Da5Wbp9Ggg.JPEG%2F20240409_183533.jpg.jpg']","서울특별시 마포구 와우산로17길 15, 서교동빌딩 1층 (서교동)",만선호프,143.38,193047.5088,449757.4822,0507-1360-1803,화: 17:00 - 08:00; 수: 17:00 - 08:00; 목: 17:00 - 08:00; 금: 17:00 - 09:00; 토: 17:00 - 09:00; 일: 17:00 - 08:00; 월: 17:00 - 08:00,146,"['단체 이용 가능', '예약', '반려동물 동반']",,"['음식이 맛있어요', '음악이 좋아요', '단체모임 하기 좋아요', '가성비가 좋아요']",[],"[[""을지로골뱅이"", 28000], [""닭볶음탕"", 28000], [""부대찌개"", 28000], [""뚝배기불고기"", 25000], [""후라이드치킨"", 19000], [""마늘치킨"", 20000], [""삼겹볶음김치"", 26000], [""돼지김치찌개"", 24000], [""해물짬뽕탕"", 24000], [""제육볶음"", 21000], [""낙지소면"", 21000], [""치즈무뼈닭발"", 22000], [""오뎅탕"", 21000], [""노가리황태"", 1500], [""설탕토마토"", 8000], [""해물라면"", 10000], [""번데기탕"", 10000], [""파인샤베트"", 10000], [""황도"", 10000], [""쥐포"", 10000], [""아귀포"", 10000]]",양식
14,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDA2MTNfOTAg%2FMDAxNzE4MjA3NjQ5MTQ5.heXFShpnGRAHtsMhUwABf_fFXyqYfT_mKX0nVucPzG0g.TRCB9PdSK_Wd-Ek-00hc_28aGEX9oAqdvO4hjs2pgD4g.JPEG%2F20240602_181513.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDAzMThfMTQ5%2FMDAxNzEwNzU1MDA3MjU4.Kja6QKvsJ0oiNbhMOpixNq4RPSdoqiIAB8xfqcxYKDcg.bmmd2m2OCR8Jnz2Ydv9Bcv1_03V-Z2xZHQcNxSsZmR4g.JPEG%2FD3F35AA4-F7DB-4C4F-A625-7AA5E1095006.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDAzMTRfMjY5%2FMDAxNzEwNDA3NDI3MTcz.vSCkDMCqgasHjqtoCAKVJOuKcTnEaBkRCmkvsfiU2vsg.ZG2jxZys_eakTS5kGhL_GnFY-9CmaJEW4kovMTrSF1kg.JPEG%2FF2535098-6B39-430D-A420-763857B7E8FC.jpeg']","서울특별시 마포구 어울마당로 80, 1층 102호 (서교동)",달콤왕가탕후루 홍대1호점,35.0,193010.1328,449987.6045,,,49,[],,"['디저트가 맛있어요', '친절해요', '특별한 메뉴가 있어요', '가성비가 좋아요']",[],[],한식
15,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230724_169%2F1690186520615ztncW_JPEG%2FKakaoTalk_20230724_155819694_05.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240331_244%2F1711891203464mubdu_JPEG%2F20230906_181831.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230724_278%2F1690186529287GcNlK_JPEG%2FKakaoTalk_20230724_155819694_04.jpg']","서울특별시 마포구 독막로9길 38, DE빌딩 1층 101호 (서교동)",오늘하루,60.0,192914.5744,449736.6509,0507-1411-5548,,135,"['단체 이용 가능', '예약', '무선 인터넷']",,"['음식이 맛있어요', '기본 안주가 좋아요', '술이 다양해요', '친절해요']",[],"[[""불떡볶이"", 23000], [""블랙타이거새우구이"", 38000], [""리코타치즈셀러드"", 16000], [""스피모듬이묵탕"", 23000], [""해물라면"", 8000], [""열무국수"", 8000], [""코코넛샤베트"", 9000], [""파인애플샤베트"", 7000], [""리코타치즈샐러드"", 16000], [""갈릭꿀모짜렐라피자"", 16000], [""바싹불고기샐러드"", 23000], [""LA갈비와 아스파라거스구이"", 33000], [""모듬마른안주"", 16000], [""통오징어버터구이"", 18000], [""해물누룽지탕"", 23000], [""통낙지해물알탕"", 26000], [""킹블랙타이거 새우구이"", 38000], [""해물떡볶이"", 23000], [""문어새우관자 갈릭버터구이"", 26000]]",한식
16,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240614_112%2F1718335198369cudbR_JPEG%2FKakaoTalk_20240612_225018604.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230722_220%2F1690029578844AYYWi_JPEG%2FIMG_6471.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250213_114%2F1739455043684H0VWS_PNG%2FClipped_image_20250213_225220.png']","서울특별시 마포구 독막로3길 23, 1층 (서교동)",야타이 쇼부,47.0,192590.67,449687.1233,0507-1439-9040,화: 17:00 - 01:30; 수: 17:00 - 01:30; 목: 17:00 - 01:30; 금: 17:00 - 03:00; 토: 17:00 - 03:00; 일: 17:00 - 01:30; 월: 17:00 - 01:30,152,"['생일 혜택', '콜키지 가능', '예약', '단체 이용 가능', '무선 인터넷']",주차 불가,"['음식이 맛있어요', '기본 안주가 좋아요', '인테리어가 멋져요', '술이 다양해요']","['단체석', '바테이블', '연인석', '1인석']","[[""카사바칩"", 2900], [""오이무침"", 3900], [""은행볶음"", 3900], [""얼음황도"", 4900], [""감자사라다"", 5900], [""창란크림치즈"", 6900], [""닭껍질튀김"", 6900], [""모찌리도후"", 7900], [""파인애플샤베트"", 7900], [""문어소세지"", 7900], [""교자구이"", 7900], [""닭염통볶음"", 8900], [""명란계란말미"", 8900], [""모뎀한접시"", 9900], [""야끼소바"", 16000], [""치킨가라마게"", 15000], [""명란계란말이"", 16000], [""게살크림고로케"", 14000], [""우삼겹숙주볶음"", 14000], [""모둠꼬치 5종"", 16000]]",한식
17,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241123_257%2F1732368060296EBD09_JPEG%2FIMG_0860.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241123_198%2F1732368060049jSTJ2_JPEG%2FIMG_0863.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241123_299%2F1732368060374IrslM_JPEG%2FIMG_0861.jpeg']","서울특별시 마포구 와우산로 162-4, 지층 102호 (서교동)",감초통닭,27.0,193810.1096,450325.7658,0507-1340-3007,,68,"['테이크아웃 할인', '배달', '포장', '무선 인터넷', '예약', '대기공간']",주차 불가,"['음식이 맛있어요', '친절해요', '재료가 신선해요', '가성비가 좋아요']",['테라스'],[],양식
18,"['https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240611_253%2F1718096069587pUJe9_JPEG%2FKakaoTalk_20240609_190607233.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240611_223%2F1718096069588E5Dui_JPEG%2FKakaoTalk_20240609_190607233_03.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240611_230%2F1718096069537Vmj99_JPEG%2FKakaoTalk_20240609_190607233_04.jpg']","서울특별시 마포구 독막로3길 33-3, 지1층 (서교동)",그늘,79.84,192604.7245,449730.5021,0507-1341-8480,화: 15:30 - 02:00; 수: 15:30 - 02:00; 목: 15:30 - 02:00; 금: 15:30 - 02:00; 토: 14:30 - 02:00; 일: 15:30 - 02:00; 월: 15:30 - 02:00,741,"['콜키지 가능', '단체 이용 가능', '무선 인터넷', '예약', '반려동물 동반']",주차 불가,"['음식이 맛있어요', '술이 다양해요', '인테리어가 멋져요', '기본 안주가 좋아요']",[],"[[""감태육회"", 28000], [""보쌈"", 32000], [""김치찜"", 30000], [""미나리새우전"", 20000], [""김치전"", 18000], [""닭목살과 닭껍질 볶음"", 20000], [""대패삼겹비빔국수"", 20000], [""얼큰조개탕"", 25000], [""명란두부탕"", 25000], [""곶감크림치즈"", 12000], [""유자토마토"", 8000], [""미나리조개탕"", 25000], [""불고기피자감자전"", 20000], [""들기름막국수"", 13000], [""뻥튀기아이스크림"", 7000], [""청어알비빔빕"", 15000], [""육회비빔밥"", 15000], [""명란비빔밥"", 8000], [""불고기또띠아쌈"", 23000], [""투움바 감자수제비"", 23000]]",한식
19,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241014_8%2F1728897710884p2wfI_JPEG%2FIMG_5033.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240620_207%2F1718858064659NOQgg_JPEG%2FIMG_4807.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240530_1%2F1717042689841UBPCB_JPEG%2FIMG_4648.jpeg']","서울특별시 마포구 월드컵로14길 56, 2층 (서교동)",오소바텐,91.67,192287.901,450480.4956,02-336-5485,화: 11:00 - 21:00; 수: 11:00 - 21:00; 목: 11:00 - 21:00; 금: 11:00 - 21:00; 토: 11:00 - 21:00; 일: 11:00 - 21:00; 월: 11:00 - 21:00,42,['장애인 휠체어 이용가능'],주차 불가,"['음식이 맛있어요', '특별한 메뉴가 있어요', '재료가 신선해요', '친절해요']",[],"[[""냉츠케소바(200g)"", 12000], [""새우츠케소바(200g)"", 13000], [""농후츠케소바(200g)"", 14000]]",일식
20,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190618_78%2F1560866531789GYaO1_JPEG%2Ftfgyhobd-o9Quh11suo0gCgH.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAzMDlfMjgg%2FMDAxNjc4MzU2MjE1NTEy.qxMgXm6-8a_8ekFNSIvvawQoFWqlSlOJ5OPy6vUTjj8g.PMhTIATer2DMmNXbu78PchDwH2FtZVea57pfZgxz__Eg.JPEG%2FAB8DB5BE-9D36-496B-A908-D86171EEB62C.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDlfMTMw%2FMDAxNjc1OTIzNTI4ODUx.hcoW0BTJUFFghyXs9PGorK3vOP9hXe2Gife7074TWDIg.yxQtnH8MnUYVMg7ioBAVJMVh_JBr_mWyQE4YoSHXgfgg.JPEG%2F27266740-5862-459A-AF72-DB6A6E23479E.jpeg']","서울특별시 마포구 와우산로19길 11 (서교동, 지하1층)",디스,118.04,193079.8584,449877.5916,0507-1354-7090,화: 19:00 - 04:00; 수: 19:00 - 04:00; 목: 19:00 - 04:00; 금: 19:00 - 05:00; 토: 19:00 - 05:00; 일: 19:00 - 04:00; 월: 19:00 - 04:00,32,"['무선 인터넷', '단체 이용 가능']",,"['술이 다양해요', '친절해요', '음악이 좋아요', '가성비가 좋아요']",[],"[[""조니워커블랙"", null], [""치즈스틱"", null], [""감자튀김"", null], [""나초"", null], [""치킨텐더"", null], [""오렌지주스"", null], [""크랜베리주스"", null], [""롱아일랜드아이스티"", null]]",양식
21,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240908_97%2F1725766926761DIjob_JPEG%2F1000031481.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200728_232%2F1595920668198G5bcS_JPEG%2FSLTFiriRQte1tWQDhTHOMgt6.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240908_172%2F172577250532211zCa_JPEG%2F1000031514.jpg']","서울특별시 마포구 양화로16길 30 (서교동, 3층)",카페 위밋데얼,103.26,192961.7005,450075.9373,0507-1328-7842,화: 정기휴무 (매주 화요일); 수: 12:00 - 20:00; 목: 12:00 - 20:00; 금: 12:00 - 20:00; 토: 12:00 - 20:00; 일: 12:00 - 20:00; 월: 정기휴무 (매주 월요일),346,"['단체 이용 가능', '포장', '무선 인터넷', '반려동물 동반', '예약']",주차 불가,"['음료가 맛있어요', '커피가 맛있어요', '친절해요', '디저트가 맛있어요']",[],"[[""초코 퍼지 라떼"", 6500], [""크림라떼"", 6500], [""말차라떼"", 6000], [""딸기라떼"", 6500], [""메론소다"", 6500]]",양식
22,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241016_180%2F1729066101627KgQFM_PNG%2FKakaoTalk_20241016_170616235.png', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241016_15%2F1729065542401ru8N4_JPEG%2FKakaoTalk_20241014_213441457_02.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241016_93%2F1729065539827zDj4d_JPEG%2FKakaoTalk_20241014_225907048.jpg']","서울특별시 마포구 와우산로15길 49, 2층 좌측, 3층 (서교동)",개화당,85.5,192943.9915,449600.9201,,화: 정기휴무 (매주 화요일); 수: 정기휴무 (매주 수요일); 목: 정기휴무 (매주 목요일); 금: 18:00 - 04:00; 토: 18:00 - 04:00; 일: 정기휴무 (매주 일요일); 월: 정기휴무 (매주 월요일),123,"['반려동물 동반', '단체 이용 가능']",주차 불가,"['음식이 맛있어요', '술이 다양해요', '음악이 좋아요', '인테리어가 멋져요']","['테라스', '루프탑', '바테이블', '좌식', '1인석', '입식', '연인석']","[[""스지오뎅탕"", 24000], [""통목살김치찌개"", 22000], [""떠먹는두부김치"", 22000], [""야끼소바"", 19000], [""가라아게"", 12000], [""닭교자"", 8000], [""닭껍질튀김"", 8000], [""감자튀김"", 7000], [""새우튀김"", 6000], [""소세지치즈"", 6000], [""바나나뷔렐레"", 6000], [""얼린포도"", 5000], [""크리미번"", 4000], [""마쉬멜로구이"", 1000], [""생맥주"", 6000], [""꿀맥주"", 8000], [""소주"", 5000], [""항정볶음(타래, 매콤)"", 24000], [""순살백숙"", 22000]]",주점
23,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230724_222%2F1690184137985BcUo8_JPEG%2F665808BD-E177-4617-93CD-665D539DE415.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221129_199%2F1669693659719dK69V_JPEG%2FE3FB73F9-9227-4AF1-A3FC-44AC8AA5D012.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDRfOTcg%2FMDAxNjc1NDgzNDcyMDIx.v7py097zDzL53bf_JgJpCSVDDlkkHB7qRs23YbM0-qsg.VN7q7MF-j4lCx5HvqqK6HdaknmSVqo0hK8mx4XHlT8cg.JPEG%2FCD2840FB-2269-4475-B35E-5E50179BEC71.jpeg']","서울특별시 마포구 양화로 56, 동양한강트레벨 지1층 B103-2호 (서교동)",로타리,31.16,192402.4686,449701.625,,화: 정기휴무 (매주 화요일); 수: 정기휴무 (매주 수요일); 목: 정기휴무 (매주 목요일); 금: 정기휴무 (매주 금요일); 토: 정기휴무 (매주 토요일); 일: 10:00 - 22:00; 월: 정기휴무 (매주 월요일),114,['무선 인터넷'],,"['음식이 맛있어요', '친절해요', '특별한 메뉴가 있어요', '술이 다양해요']",[],[],일식
24,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240425_294%2F1714037487919jrQm0_JPEG%2Fphoto_2024-04-25_18-31-01.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221213_294%2F16709202913289GFkB_JPEG%2FIMG_3626_%25B5%25EE%25BD%25C9%252B%25C0%25A7%25BD%25BA%25C5%25B0.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240425_166%2F17140374496023yeOF_JPEG%2F%25B9%25CC%25C1%25F6_0005_%25B0%25E8%25C5%25C12.jpg']","서울특별시 마포구 독막로5길 33, 2층 (서교동)",미지,98.9,192731.5038,449689.3189,0507-1436-4015,수: 17:00 - 21:00; 목: 17:00 - 21:00; 금: 17:00 - 21:00; 토: 13:00 - 21:00; 일: 13:00 - 21:00; 월: 17:00 - 21:00; 화: 17:00 - 21:00,657,"['생일 혜택', '콜키지 가능', '예약', '무선 인터넷', '단체 이용 가능']",주차 불가,"['음식이 맛있어요', '친절해요', '재료가 신선해요', '특별한 날 가기 좋아요']",[],"[[""미지코스1인"", 79000]]",한식
25,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180322_36%2F1521709188631NLt9d_JPEG%2FKakaoTalk_20180322_175820274.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180322_207%2F1521709188629x8o3P_JPEG%2FKakaoTalk_20180322_175832051.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDA0MDlfNzQg%2FMDAxNzEyNTkwMjkxMDY4.7NqovCRnndORXkpMzg5cPhg3xdJ0emTQKtIslDkBLZUg._C47_e0Rf4jSiWHNKjz2nH9IIjkyIAUdsvEwNBcGzkAg.JPEG%2F20240406_194858.jpg.jpg']","서울특별시 마포구 잔다리로 23, 1층 (서교동, 예랑빌딩)",401,132.0,192878.7278,449832.7663,02-325-0805,,208,"['예약', '단체 이용 가능', '무선 인터넷']",주차 불가,"['음식이 맛있어요', '친절해요', '고기 질이 좋아요', '매장이 넓어요']",[],"[[""제주 목살 (180g)"", 15000], [""꽃삼겹 (400g)"", 39000], [""꽃목살 (300g)"", 23000], [""차돌박이 (150g)"", 15000], [""양념갈비 (250g)"", 14000]]",한식
26,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240313_42%2F1710304950886wHOTy_JPEG%2F20240227_163215.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240313_78%2F1710304962893akHjC_JPEG%2F20240227_163417.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240313_50%2F1710304956041ibNGN_JPEG%2F20240227_163354.jpg']","서울특별시 마포구 어울마당로 136-3, 2층 (서교동)",꽃게나라,80.28,193326.1843,450419.0731,02-332-6548,,163,"['포장', '무선 인터넷', '예약']",,"['음식이 맛있어요', '재료가 신선해요', '친절해요', '양이 많아요']",[],"[[""간장게장정식(대)"", 38000], [""꽃게탕"", 65000], [""닭볶음"", 32000], [""삼계탕"", 16000], [""양념게장"", 29000], [""닭한마리칼국수"", 32000], [""묵은지 닭볶음"", 37000], [""전복삼계탕"", 24000]]",한식
27,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241108_114%2F1731004952966t4Thq_JPEG%2F%25B8%25DE%25B4%25BA%25B8%25F0%25C0%25BD%25BB%25E7%25C1%25F8.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240526_76%2F1716688736444pKfBY_JPEG%2FDSC06760.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240526_148%2F1716688736421Ju2LV_JPEG%2FDSC06813.jpg']","서울특별시 마포구 독막로7길 45, 2층 (서교동)",단디,95.0,192824.2387,449733.7188,0507-1316-7757,화: 18:00 - 01:00; 수: 18:00 - 01:00; 목: 18:00 - 01:00; 금: 18:00 - 02:00; 토: 17:00 - 02:00; 일: 17:00 - 24:00; 월: 18:00 - 01:00,331,"['생일 혜택', '단체 이용 가능', '예약', '무선 인터넷', '대기공간']",주차 불가,"['음식이 맛있어요', '인테리어가 멋져요', '대화하기 좋아요', '기본 안주가 좋아요']","['단체석', '카운터석', '좌식', '바테이블', '테라스', '1인석']","[[""차돌묵은지 파스타"", 24000], [""냉수육"", 24000], [""대패전골"", 24000], [""묵은지전골"", 24000], [""짜투게티"", 10000], [""오겹 깐풍육"", 24000], [""갈릭 트러플 감자튀김"", 9000], [""마라차돌전골"", 25000], [""만두 전골"", 19000], [""고기가 더 많은 두부김치"", 18000], [""차돌숙주볶음"", 20000], [""어묵탕"", 17000], [""김치전"", 9900], [""참치마요 크래커"", 6000], [""아이스홍시"", 4000], [""단디 육회"", 18000], [""차돌 순두부 파스타"", 24000], [""꿀 막걸리 하이볼"", 8000], [""짐빔 하이볼 진저/토닉"", 7000]]",한식
28,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241015_226%2F1728986498431Csb4M_JPEG%2F1000005103.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241015_5%2F1728986498138H5y5i_JPEG%2F1000005101.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241015_281%2F1728986498437W5bto_JPEG%2F1000005102.jpg']","서울특별시 마포구 월드컵로10길 27, 1층 101호 (서교동)",해주방,51.0,192249.2288,450313.7221,0507-1315-6705,화: 11:30 - 23:00; 수: 11:30 - 23:00; 목: 11:30 - 23:00; 금: 11:30 - 23:00; 토: 정기휴무 (매주 토요일); 일: 정기휴무 (매주 일요일); 월: 11:30 - 23:00,79,[],,"['음식이 맛있어요', '재료가 신선해요', '친절해요', '혼밥하기 좋아요']",[],"[[""고등어 덮밥"", 12000], [""베이컨 김치 볶음밥"", 10000], [""명란 마요 덮밥"", 13000], [""떡갈비 덮밥"", 16000], [""가지 마라 덮밥"", 16000], [""타마고 카츠"", 10000], [""마라 오이"", 6000], [""떡갈비 롤"", 13000], [""두부야 가지 마라"", 16000]]",일식
