id,embedded,embedding
11,"가성비라고 다 같은게 아니다 !!!
늘 친절하고 고객님들이 좋은 시간을 보내실 수 있도록 먼저 생각하는 골목포차 홍대 입니다 !!

저렴한 주류 가격과 대화하며
즐기기 좋은 분위기 !!

좋은 품질의 식재료로 만든
푸짐하고 맛있는 안주 !!

항상 파이팅 넘치며
친절한 서비스로 대접하겠습니다 !!

신분증은 여권 , 주민등록증, 운전면허증 모바일 신분증(캡쳐본x), 발급중에 임시 신분증 만 가능합니다 !!!

믿고 찾아주세요 !!감사합니다 !!",
12,,
40,"홍대에서 12년간 사랑받은 '일편등심' 의 두번째 브랜드

'일편장어'를 소개합니다!

최상급 국내산 자포니카종의 민물장어를 취급하며,

신선한 살아있는 민물장어를 주문 즉시 손질하여 손님께 제공합니다.

장어의 선별부터 손님상에 나오기 까지 양식장과 긴밀한 협조로 부족함 없이 맛있게 제공할 것을 약속드립니다!

서울에 5개지점이 있는 '일편등심' 을 운영하며 배운 노하우와 서비스경험을 그대로 일편장어에 녹여 손님들을 맞이하고 있습니다.

감사합니다.",
41,"[휴무일] 연중무휴

[영업시간] 시작: 00:00 마감 23:59

[배달지역] 서교동,동교동,망원동,성산1동,합정동,상수동,창천동,연남동,창전동


안녕하세요 
서교동에 위치한 중식전문점 청운 입니다
저희 매장을 이용해 주셔서 감사합니다.

항상좋은 맛과 친절함을 드리기위해
많은 노력을 하고 있습니다.

앞으로도 고객님들의 관심과 사랑에 보답하기 위해
더 좋은맛과 서비스를 제공드리기를 약속드리며

최상의 맛과 친절함을 드리는 청운이 되겠습니다.

감사합니다.",
42,"홍대 치킨 맛집 중에서도 밀가루를 사용하지 않아 계속 먹게 되는 중독성 있는 맛! 홍대입구역&합정역&상수역에 위치한 철인7호 입니다. 저희 매장은 홍대 치킨집으로 많이 알려져 있으며,남녀노소 연령에 상관없이 누구나 좋아해주는 곳입니다.

단 한번도 먹어본 적 없는 이색 치킨으로 한 번 맛보면 잊을 수 없는 맛 때문에 회식이나 모임으로도 재방문을 많이 해주시고 계십니다.

최근 부산의 매운맛으로 출시한 매떡 치킨은 맵부심러들에게 인기를 끌고 있으며, 매운걸 잘 못드시는 분들도 갈릭디핑소스가 함께 제공 되어 매운맛을 완화시켜 홍대 치킨집 철인7호를 찾아 도전해보시는 분들도 많이 늘어나고 있습니다.

그리고 이와 환상 조합인 테진아 세트, 테슬라 세트가 준비되어 있습니다. 홍대 맥주집을 찾고 계시다면 강력 추천드리는 테진아 세트, 테슬라 세트도 함께 이용해보시는 걸 추천드립니다.

*테진아 세트 : 테라 2병+진로1병 / 12,500원 (1천원 할인)
*테슬라 세트 : 테라 2병+참이슬1병 / 12,500원 (1천원 할인)",
99,"안녕하세요. 홍대 대표 한우 / 소고기 맛집 목벌입니다.

목벌은 심항산 자락에 위치한 충주시 목벌 지역의 전통 숯가마를 이용한 참나무 백탄을 소재로 숯불 소고기 구이를 제공합니다.
질좋은 한우, 그리고 산지 식재료로 목벌만의 맛을 담은 고기집 입니다.

충주시 목벌동에서 국내의 몇 남지 않은 재래식 숯가마 방식으로 제조하는 100% 참나무 백탄을 이용한 참숯 특유의 향이 숙성부터 손질까지 직접 손질한 숙성 한우와 함께 어우러져 정말 일품인 고기를 맛보실 수 있습니다.

저희 홍대 대표 한우 소고기 맛집 목벌은 참숯향이 은은하게 배인 소고기 구이를 더욱 맛있게 드실 수 있도록 다양한 찬과 함께 제공합니다.

고기의 신선도, 마블링이 좋으며 부드러운 한우를 넓은 개방감을 가진 깔끔한 인테리어에서 즐기실 수 있으며, 친구들과의 모임 장소 그리고 커플 데이트 및 단체 회식 모임 장소 로도 충분히 메리트를 느끼실수 있을 공간입니다.

낮에는 소고기를 베이스로 한 요리들로 식사하실 수 있으며, 저녁에는 맛있는 소고기와 여러가지 음식을 한 공간에서 즐기실 수 있습니다.

방문하시는 모든 고객님들께서 기분 좋은 시간과 공간으로 만족스럽게 기억될 수 있도록, 저희 목벌에서는 고객님들의 기억에 남는 맛집 그리고 고기집이 될수 있도록 목벌의 모든 스태프들이 최선을 다하도록 하겠습니다.

* 외부음식은 반입 금지이나, 케이크 등 특별한 날에 맞는 음식들은 가지고 오셔서 드셔도 됩니다

* 자가용을 가지고 오실 경우에는, '합정 제 1공영 주차장'에 주차하시면 저희 목벌에 보다 가깝고 더 편하게 방문하실 수 있습니다.

* 홍대 대표 소고기 맛집 목벌은 캐치테이블에서도 예약이 가능합니다.",
100,"[안목가돈: 안목 있는 돼지고기집]
최고급 한돈을 사용하는 숯불 돼지고기 전문점

'고즈넉한 전통 한옥에서 즐기는 분위기 있는 식사'
위로 개방할 수 있는 통창과 널찍한 테라스 등을 통해 편안하며 아늑한 분위기 속에서 식사를 즐기실 수 있습니다.

'안목가돈에서만 맛볼 수 있는 특별한 맛'
저희 매장의 한돈은 특별합니다. 삼각살, 가브리살, 꼬들살, 오겹살 등의 돼지 특수부위로 고기의 품질과 맛은 어느 곳과도 비교할 수 없습니다. 특히 한정 판매하는 '삼각살'은 저희 매장에서만 만나보실 수 있으니 꼭 한번 드셔보시기를 추천드립니다!

'전문가의 손길, 직접 구워주는 그릴링 서비스'
숙련된 전문가가 직접 최고급 한돈을 구워드리고, 먹기 좋게 잘라드립니다. 살아있는 육즙과 입안 가득 퍼지는 풍미를 편안하게 즐겨주세요.

'맛에 여운을 더할 수 있는 풍성한 조합의 밑반찬'
멜젓, 오징어젓갈, 파김치, 궁채, 양파절임, 깻잎절임, 백김치, 쌈무 등 고기를 더욱더 맛있는 조합으로 즐기실 수 있도록 다양한 밑반찬을 제공하고 있습니다.

'단체 모임에 딱! 프라이빗한 공간에서 즐기는 고급스러운 맛'
합정역 4,5번 출구에서 도보 3분 거리로 접근성이 좋습니다. 또 프라이빗룸을 완비하고 있으며, 60인까지 수용 가능해 소개팅, 가족 모임, 청첩장 모임, 회식 등 소규모 모임부터 단체 모임까지 다양한 목적에 맞게 즐기실 수 있습니다.

소중한 사람과의 특별한 추억, 안목가돈에서 함께 하세요:)",
101,,
127,"스낵바 넨네 입니다
합리적인 가격의 하이볼과 사케를 판매합니다",
128,,
129,"참치 전문 이자카야 오제키입니다
다양한 이자카야 메뉴들",
130,,
131,,
161,"안녕하세요 !
호텔에서 일하다가 만난 부부가 운영하는 캐주얼와인다이닝 식당입니다.

*매주 월요일/ 유동적휴무 하루
*점심 라스트오더 : 14:30
*저녁 라스트오더 : 21:00
*일요일 ,공휴일 저녁 라스트오더 : 20:00

*휴무날에는 연락이 어렵습니다.
*주차는 불가합니다.
*마케팅 광고 안받습니다
 전화하지마세요 차단합니다

감사합니다.",
189,"안녕하세요.

사계절이 즐거운 공간 '금별맥주'입니다.
추운 겨울에는 따뜻한 국물요리와 마음까지 포근해지는 인테리어로 즐거움을,
여름에는 뼛속까지 시원함이 전해지는 '살얼음 맥주'
1년 365일 고객님께 즐거움을 전해드리겠습니다!

금별맥주는 다양한 주류와 그에 걸맞은 안주를 고객님께 제공해 드립니다.

오늘은 가볍게 한 두 잔에 취하고 싶은 날..
하이볼 추천 메뉴
- 아이스망고
- 단팥 아이스홍시
- 허니리코타 치즈크래커

퇴근 길 간단하게 한잔하고 들어가고 싶은 날..
맥주 추천 메뉴
- 페스트리 피자
- 사모님! 감바스
- 카니미소 크림치킨

오늘은 달려보자! 취하고 싶은 날
소주 추천 메뉴
- 백합조개 버터술찜
- 매운오돌 갈비찜
- 두툼 소고기 육전

이 외에도 가벼운 마른 안주부터 따뜻한 국물 요리까지,
40가지 메뉴와 20 여 가지의 다양한 술

금별맥주만의 매력 포인트

첫째!
저희 금별맥주는 음식에 진심입니다.
저렴한 메뉴부터 고급진 일품 메뉴까지,
플레이팅부터 소스류 하나하나까지 정성을 다해 만들었습니다.

둘째!
연인과의 데이트 코스로 가기 좋은 술집.
개화기 시대의 청취를 느낄 수 있는 앤틱하고 레트로한 인테리어로 따뜻한 분위기에 각종 기념일에 연인과의 데이트 코스로 제격입니다.

셋째!
다양한 메뉴 가격
8,900원부터 시작하는 간편메뉴부터
2만원 초반대의 일품(一品) 요리까지

간단하게 한잔하고 싶을 때는 2만 원만 가져와도 술 한잔 먹고 갈 수 있는 집.
분위기 내고 싶은 날 일품요리와 그에 걸맞은 고급 주류들까지
남녀노소 즐길 수 있는 술집

----------------------------------
동네 맥주집은 편하고 값싸면 그만이라는 편견을 놓으세요.
동네 맥주집 또한 얼마든지 화려하고 맛있을 수 있습니다.

친근한 이웃이니까 그에 맞는 착한 가격 또한 당연합니다.
맛있는 맥주집을 찾는다면 먼 곳에서 찾지 마세요.
우리 동네로 초대하세요.
금별의 별점을 받아드리겠습니다!!",
190,"'와인 테라토리아 루디스'는 북부 이탈리아와 남부 프랑스의 향토 재료 및 조리법과 지역중심 와인을 소개하는 작은 장소입니다. 기호품으로 가득 찬 자유롭고 편안한 시간 보내시길 바랍니다.

모든 와인은 '리델' 글라스로 제공하며 각 와인 품종과 기후, 취향에 맞는 글라스를 선택할 수 있습니다. 글라스별 차이점을 경험하고 싶으면 같은 와인이어도 여러종류를 이용해보세요. 기본적으로는 추천으로 제공합니다.

모든 메뉴는 주문과 동시에 조리하므로 다소 시간이 필요한 품목이 있습니다. 정성을 담고자 함이니, 넓은 마음으로 이해해주세요. 시간이 촉박하거나 또한 원하는 음식이 없으면 외부 음식 반입이 가능하므로 서버에게 간단히 공지하고 이용하셔도 무방합니다.

와인 등 주류와 어울릴 수 있도록 고안한 메뉴로 음료를 곁들이길 권장합니다. 글라스 와인과 맥주, 홍차 등 페어 추천이 가능하니 언제라도 문의주세요. 글라스와인은 일반 1잔 100ml. 디저트 1잔 50ml 단위로 제공하며 계절에 따라 총 8종을 운영합니다.

콜키지 금액은 병 당 3만원 입니다. 증류주는 안타깝게도 이용이 불가합니다.

네이버 톡톡(루디스), 인스타그램(Rudis_auctorati)등을 통해 궁금하신 점이 있으면 언제라도 문의주세요. 답변이 가능한 내용이면 무엇이든 환영입니다.",
191,"안녕하세요~
가볍게 한잔하기 좋은 오로촌입니다!!!

[이럴 때, 오로촌입니다]

 1) 가볍게 한잔 하실 곳을 찾고 계신가요?
 2) 어제 마신 술 때문에 속 풀리는 메뉴를 찾고 계신가요?
 3) 집에 들어가기 전에 한 잔 하고 싶으신가요?
 4) 2차에 3차든 아니면 막차든... 어디 갈지 고민 되시나요?
 5) 술자리 끝에 해장까지 하고 들어가고 싶으신가요?
6) 해장을 위해서 짬뽕을 자주 드시나요?

이럴 때 오로촌에 오시면 됩니다.

[오로촌?]

오로촌이라는 상호는 오로촌족이라는 북방 유목민에서 유래했습니다. 북방 유목민은 덩치도 크고, 싸움도 잘하고, 용감하죠. 용감하니까 매운 것도 잘 먹을 것 같습니다.

그래서 일본에서는 매운 라멘을 '오로촌 라멘' 이라고 합니다. 얼큰한 해장라멘을 추구하는 우리는 그래서 상호를 '오로촌'이라고 했습니다.

[새로운 해장, 오로촌]

술자리 다음날 숙취 해소를 위해서 짬뽕이나 해장국을 많이 드시죠? 해장으로 짬뽕, 해장국밥을 찾는 분들을 위해 '색다른 해장면'을 소개하겠습니다. '오로촌 라멘'입니다.

오로촌 라멘은 땀과 함께 알코올을 배출시키는 얼큰한 해장라멘입니다. 매운 걸 못드시는 분들을 위해 '맑은 해장'도 준비해 뒀습니다.

[해장라멘, 안주라멘]

전날의 숙취를 풀어내기 위해 오시면 좋습니다.
스트레스 받아서 매운 맛이 생각날 때 오셔도 좋습니다.

해장에 좋은 건 안주로도 정말 좋은 거 아시죠?

오로촌에 술 한잔 하시러 오시면 정말 좋습니다. 소주, 맥주가 생각나는 스몰 안주 몇 가지도 준비했습니다.
오로촌에서 취하시면 해장까지 하고 들어가실 수 있습니다.

[소주집? 라멘집?]

라멘 파는 소주집
소주 파는 라멘집

오로촌은 소주집이기도 하고 라멘집이기도 합니다.

라멘집 중에서 소주를 제일 많이 파는 집이 되고 싶습니다.
소주집 중에서 라멘을 제일 많이 파는 집이 되고 싶습니다.

그래서 오로촌은 사훈을 [선주후면]으로 정했습니다.

[선주후면 오로촌]

오로촌의 모토는 '선주후면'입니다!!! 먼저 안주를 시켜서 술을 마시다가 술기운에 알딸딸 할 때 쯤에 라멘을 주문해서 드시면 됩니다. 술을 마시기에 딱 좋은 스몰안주도 몇 가지를 준비했고, 얼큰한 오로촌 라멘은 안주로도 마무리 해장으로도 좋습니다.

선주후면 하면 오로촌이 생각날 수 있도록 열심히 하겠습니다.

[3rd 프로젝트]

오로촌은 미스타교자와 토리비를 기획한 팀의 세 번째 프로젝트 입니다. 매장도 미스타교자와 토리비의 사이에 있습니다.

[심야해장]

해장을 내일로 미루지 마세요~ 해장까지 하고 들어가세요.
그래서 오로촌은 오전 7시까지 영업합니다.",
215,"고기탑 쌓기 원조! 힙한 홍대 맛집 K-BBQ 전문점 청기와타운 홍대점입니다.

청기와타운은 LA 한인타운을 옮겨놓은 듯한 이색적인 분위기와 독보적인 맛으로 입소문을 탄 홍대 고기집입니다.

5년 연속 블루리본 서베이에 등재되었으며 내부가 넓고, 룸도 있어 모임이나 회식 장소로 추천! 데이트 장소로도 추천!

본질에 집중한 맛과 전문화 된 서비스로 만족스러운 경험을 선사하겠습니다. 감사합니다.

SIGNATURE MENU

수원왕갈비: 은은한 단맛이 매력적인 시그니처 갈비
서울왕갈비: 숙성해 진한 감칠맛이 매력인 시그니처 갈비
육회: 신선한 육회에 트러플, 아보카도를 더해 특별한 맛!

모든 고기는 직접 구워드리니 편하게 드시기만 하세요! 생일, 어린이 고객님께는 미역국도 무료로 제공해드립니다.",
216,"몽그로페페는 프랑스 가정식과 다양한 와인을 편안한 분위기에서 맛볼 수 있는 곳입니다. 가족모임, 친구들과의 식사를 예약해주세요. 완벽한 감동을 안겨드릴 것입니다.",
217,,
218,"무니에서는 부모님께서 보내주시는 청정지역 남해의 신선한 농수산물을 사용하여 요리합니다.
모든 음식이 주문과 동시에 조리되며 오너 셰프의 맛깔나는 음식을 맛보실 수 있습니다.
둘도 없이 맛있는 음식을 
둘도 없이 좋은 곳에서
둘도 없이 소중한 사람과 함께-",
219,일본 가정식의 정갈함과 한식의 넉넉한 마음을 담은 패밀리 레스토랑입니다.,
220,,
221,,
222,"- COFFEE & BAKERY -

'Huming Bella'는 바쁜 도심 속에서 편안한 분위기로 사람들의 마음을 힐링 시키는 공간이며, 가족 연인 친구 소중한 인연들과의 행복을 나누는 공간이며, 소중한 인연을 만들어 갈 수 있는 테라스가 있는 행복의 카페입니다.",
248,"28년동안 한결같은
홍대맛집 뽈살 참숯구이 전문점입니다. 돼지 한 마리당 200g 정도만 나오는 특수부위로 지방이없고
쫄깃한 식감이 매력적인 양념뽈살이 시그니처메뉴이고 먹어본 중에 가장 맛있는 삼겹살.
고소한 대구막창, 부드러운 항정살
소고기도 풍미가득한 살치살과
육즙 팡팡 갈비살도 준비되었습니다.",
249,"맛있는 녀석들에 나왔던 명품 한우수제 곱창을 좋은가격에 맛볼수 있습니다.
잡내없고 쫄깃한곱창!
한번 맛보시면 중독될수없는 맛 ! 단체로도 환영입니다

*재료 소진시 조기 마감될 수 있습니다. 얼른 오세요 !",
250,"최상급 와규(소고기)를 숯불 화로에 구워 먹는 일본식 고기구이집이에요. 카페 느낌의 예쁜 공간에서 맛있는 고기구이와 함께 하이볼 등 이자카야 칵테일, 니혼슈를 즐길 수 있답니다.",
251,"홍대 모임, 생일파티 최고의 장소! 테마 룸 술집 원나잇 소개드립니다!

홍대에서 프라이빗한 공간을 원하신다면? 18개의 테마 룸 술집 원나잇을 찾아주세요!

친구들과 특별한 생일파티를 계획하고 있다면? 홍대 원나잇의 생일파티 패키지를 이용해보세요. 룸 꾸미기 비용 단돈 2만원으로, 잊지 못할 추억을 만들 수 있을 거예요.

회식, 단체 모임에도 적합한 대형 룸도 준비되어 있습니다. 최대 15명까지 수용 가능한 넓은 공간에서 편안하게 모임을 즐길 수 있어요.

룸 내 쇼케이스에는 다양한 음료가 준비되어 있어 취향에 맞는 음료를 즐길 수 있고, 정성스럽게 준비된 수제 요리는 홍대 안주맛집을 자랑한만큼 최고의 맛을 자랑합니다.

생일 이벤트, 리큐르 세트메뉴 등 다양한 할인 행사도 진행하고 있으니 방문 전에 홈페이지를 확인해보세요.

마음껏 노래를 부르고 싶다면? 룸 내 스피커를 이용하여 원하는 노래를 자유롭게 즐길 수 있습니다.

지금 바로 홍대 술집 원나잇을 예약하고 특별한 시간을 보내세요!

예약 정보
방문 10일 전부터 가능합니다

.생일파티 패키지
.모임 및 회식
.음료 및 음식
.이벤트 및 할인
.노래 즐기기",
252,"매일 직접 반죽과 육수를 만듭니다.
관동식 (맛이 진하고 깊은)의 육수와 관서식 (담백하고 깔끔한)의 육수를 배합해 사용해 만듭니다.
새로운 맛의 우동을 느끼실 수 있습니다.",
276,,
277,"버켓크랩은 대게와 새우, 각종 해산물을 다양한 주류와 함께 편하게 즐길 수 있는 곳 입니다.",
278,"시원한 냉면과 돈까스를 가성비있게 함께 즐기실 수 있는 대중음식점 입니다.

직영 정육점에서 매일 공급받는 1등급 암돼지로 직접 만든 국내산 수제 생 돈까스와 매일 아침 매장에서 새로끓여 만든 냉면육수와 오곡이 들어간 냉면면발을 사용하고 있습니다.

최상의 재료로 가성비있는 한끼를 여러분께 대접하겠습니다.
감사합니다.",
279,,
280,"제순식당은 성신여대에서 줄서서 먹는 맛집!
홍대입구 상수역 부근 오픈한 직화볶음 전문점!
주문 즉시 강한불에 직화로 볶아 화끈한 원조 불맛을 느낄수 있습니다.",
281,,
282,"창가자리는 5시,8시 하루 2팀 유선으로만
예약 가능합니다.",
309,"* 11:00 ~ 21:00
* 월 ~ 일 ( B/T 16:00 ~ 17:00 ) 마지막주문 15:00 / 20:00
* 매주 수요일 휴무
* 주차 불가
* 예약 불가

한국 최초 일본 큐슈정식 전문점 하카타나카입니다.

후쿠오카의 유명정식집 NAKATANAKA의 오너인 TANAKA씨의 기술 전수로
1년간 연수기간을 거쳐 서울 홍대에 1호점을 오픈하였습니다.
본토 맛의 돈지루와 일본 규슈 지방유명 요리인 가라아게와 치킨난반을
서울에서 맛보실수 있습니다.
일본 현지 분위기를 그대로 전달하고자 음식점 기획단계부터 일본 현지에서 진행 런칭하였습니다
하카타나카 (하카타+타나카씨) 정식메뉴를 기본으로 Mr.tanaka정식,치킨난반정식,
나스미소정식 규슈 향토요리 정식을 선보입니다",
310,"30년 전 홍익대학교 근처에서 문을 연 '노루목'은 바쁜 일상 속 휴식이 필요한 이들의 맛있는 음식이있는 쉼터가 되어왔습니다.
세월이 흘러도 변하지 않은 것이 있습니다. 정성껏 준비한 곱창의 맛과 손님을 가족처럼 대하는 마음입니다. 노루목에서는 여전히 그 자리에서, 맛있는 곱창과 함께 잠시 쉬어갈 수 있습니다.
일상에 맛있는 휴식이 필요할 때, 노루목은 언제나처럼 정성껏 구운 곱창으로 여러분을 맞이합니다. 30년의 한결같은 이곳에서, 정성이담긴 맛과 함께 쉬어가세요",
311,"맛있는 음식 , 친절한 태도로 손님을 맞이 하겠습니다",
312,"안녕하세요 샤브로21 상수 입니다.
고객분들의 건강한 한끼식사를 합리적인 가격으로 감성적인 공간에서 제공합니다.
홍대거리 근처 합정역과 상수역 사이에 위치한 저희 매장은 혼밥 및 연인과의 데이트코스, 소규모 모임에도 적합한
좌석과 무엇보다 신선한 재료와 다이어트 식단으로도 최고인 샤브샤브가 기다리고 있습니다.
최선을 다하는 서비스와 언제 오셔도 부담없는 분위기로 상수동 맛집, 합정역맛집으로 발돋움 하기 위해 최선을 다하겠습니다!

<<맛과 가성비 그리고 하이볼>>
샤브로21만의 비법으로 자연의 맛을 담은 [육수]와 음식과 잘어울리는 [칠리소스], [땅콩소스], [쯔유소스]로 신선하고 맛있는 음식을 맛보실 수 있습니다.
또한 기본메뉴가 7,500원으로 힘들어지는 경기 속에 부담없는 가격으로 맛있는 샤브샤브를 즐기실 수 있도록 최선을 다했습니다.
메인 메뉴인 [샤브샤브]와 [스키야끼]와 더불어 샤브로21의 [덮밥]류인 [규동]과 [부타동]도 6,500원으로 최고의 [가성비]로 맛있는 음식을 제공해 드리고 있습니다.
맛과 가성비를 가지는 음식과 3,800원이라는 파격적인 가격의 다양한 종류의 [하이볼]로 고객님 취향에 맞는 하이볼을 함께 즐겨보세요.

<<공간>>
[식사와 술] 두가지를 모두 완벽하게 즐기 실 수 있도록 매장의 조명 하나부터 가구, 플랜테리어 까지 세심히 살펴 준비하였습니다.
간결한 플레이팅과 트렌디한 공간, 감각적인 플렌테리어와 깔끔한 식기류를 음식과 함께 SNS를 통해 공유 해보세요.
[혼자]서도 [연인]끼리 그리고 [가족]과 함께 [회사 동료]와 함께 행복한식사를 하기 좋은 공간으로 즐거운 추억을 선물해 드리겠습니다.

<<서비스>>
[샤브샤브 맛집], [가성비 끝판왕], [근처 맛집]이라는 타이틀은 음식의 맛과 감성적인 공간 그리고 방문해 주시는 여러 고객님들이 극찬하시는 매장의 서비스를 통해 얻을 수 있었습니다.
방문해 주신 한분한분 내 가족 그리고 내 연인이라 생각하면서 음식을 준비하고, 방문해 주시는 모든 고객님들께 [좋은 추억]이 될 수 있게 작은것 하나부터 최선을 다해 준비하겠습니다.

매주 월~일요일 11시부터 22시까지 운영되고 있습니다.
브레이크 타임은 없습니다.
혼자 오셔도 부담없이 즐기실수 있도록 1인 바테이블과 2인테이블, 4인 테이블까지 총18좌석으로 마련 되어 있습니다.
궁금하신점이나 문의는 0507-1458-7911으로 편하게 연락주시면 친절히 안내해 드리겠습니다.",
331,,
332,"지로우 라멘은 매장에서 직접만든 자가제품만을 고집합니다.
일본 정통방식 기법을 사용하여 장시간 끓인 정성스러운 진한 라멘을 제공합니다.
젊음과 열정이 가득한 전진하는 라멘집이 되겠습니다^^

문의사항
02-323-3225",
333,"국내산 1등급 생삼겹살을 숙성된 국내산 김치와 함께 맛있게 드실 수 있는 삽겹살 전문점입니다.
(사업자명:고향집 김치삼겹살)",
334,,
335,,
336,직접한 양념으로 건강하고 맛있게 먹을 수 있는 밥집,
337,"안녕하세요. 멘야산다이메 홍대점입니다.

저희 멘야산다이메는 언제나 신선한 재료만을 선별하여
모든 음식에 정성을 다하고 있으며,
편안하고 쾌적한 분위기에서 식사를 즐기실 수 있도록 준비하고 있습니다.

처음부터 끝까지 변함없는 친절한 서비스와 최상의 맛으로 정성껏
음식을 맛깔스럽게 요리해 푸짐한 양과 고급스러운 맛으로
고객님의 미각을 만족시켜 드립니다.

정직한 식재료와 바른 조리법, 신선하고 연구 개발된 식단으로
여러분을 찾아 뵙겠습니다.

언제나 내 가족이 먹는다는 생각으로 정직하고
깨끗하게 정성을 다하는 저희 업소를 찾아주십시오.
자부심을 걸고 한결같은 맛과 친절한 서비스로 최선을 다해 모시겠습니다.

서비스도 굿! 늘 기분이 좋아지게 하는 멘야산다이메로 놀러오세요^^",
338,,
339,,
340,,
341,"서래옥 설렁탕은 매일 가게에서 직접 한우사골로 끓여 만들어서 국물이 진하고 맛있습니다.
타 프렌차이즈업체와달리 첨가물 일체없이 100% 한우사골로 정성것 끓인 전통 설렁탕입니다.

홀이 넓어 혼밥하기 좋은 매장입니다^^
홀이 넓어 최대90명까지 예약가능합니다
주차가능합니다.",
342,"홍대에서 가장 이쁜 야외 테라스가 있는 1.2층의 music pub입니다.
그리고 다트.테이블 축구. 비디오 게임을 자유롭게 이용하게 준비되어 있고 야외에서 자유롭게 흡연도 가능합니다.",
363,"안녕하세요^^
서울시 마포구 서교동에 위치한 허니큐브입니다.
건강하고 바른 먹거리를 전해 드리기 위해 노력하고 있습니다.
편안하고 아늑한 분위기로 단체회식,모임장소로 좋은 곳 입니다.
최상의 서비스,최고의 맛으로 보답해 드리겠습니다.
언제나 정성을 다하는 허니큐브가 되겠습니다.",
364,"★자세한 메뉴는 홈페이지를 참조해주세요★
[24시간 영업]

반갑습니다. 
항상 고객님에게 최고의 맛을 제공하기 위해 끊임없이 노력하고 있습니다.

끊임없는 노력과 다양한 요리연구를 통해 새롭고 차별화된 메뉴를 제공함으로써 브랜드의 가치를 극대화하고
 있으며 이를 통한 고객만족을 최우선으로 생각합니다.
앞으로도 고객님들의 변함 없는 관심과 사랑에 보답하기 위해 더 좋은 맛과 서비스를 제공하기 위해 노력하며 
 고객님의 건강과 행복을 책임진다는 사명감을 갖고 더욱더 발전해 나아가도록 노력 하겠습니다.
또한 모든 메뉴에서 타업체와 동일한 맛이 아닌 차별화된 맛과 품질로 보답해 드리겠습니다.

진짜루 임직원 일동",
365,"저희 작가는 1994년 오픈하여 현재까지
24시간 연중무휴 영업하고있습니다.
90여석의 좌석으로 B1층부터 3층까지 단체석 및 오붓한 칸막이가 있는 공간까지 다양한 분위기의 테이블을 보유하고있습니다!
트렌드를 반영한 다양한 안주가 가득한 홍대 작가로 여러분을 모십니다.",
366,대만 최고 인기 브랜드 코코버블티. 대만을 가지 않아도 코코를 맛볼수 있어요,
367,,
368,"- 방문시 각종 이벤트에 참여하시면 선물이 팡팡!^^
*시원한 맥주 술을 마시며 기분좋게 게임을 즐길수 있어요~

- 홍대 보드카페 중 찾기 힘든 대형 룸!
- 다양한 보드게임 및 게임 칩, 포커카드, 딜러버튼, 화투 등 완비
- 고객님들 성향에 맞춰 친절하게 게임을 추천하고 설명해드리고 있어요~

편안한 원형 테이블에서 게임도 하고 돈독한 유대 관계를 유지하기엔 게임만 한 것이 없지요^^
즐겨보시면 모두들 시간 가는 줄 모르고 빠져드실 겁니다.

좋은 음악과 함께 쾌적한 공간에서 프라이빗하게!
모임 및 직장인 회식 뒤풀이 / 보드게임 동호회 대관 등 가능합니다

*에이스보드카페는 청결을 위해 매번 소독을 철저하게 하는 매장입니다.",
369,"떠오르는 신상 홍대술집,
이자카야 작심 홍대점 인사드립니다.

[가성비 안주메뉴 가득한 작심]
4,900원부터 저렴한 안주, 다양한 음식과 함께
소주 맥주 사케 하이볼까지 다양한 술을 즐길 수 있습니다.

[홍대 24시간 술집 작심]
영업시간은 오후5시부터 다음날 오전5시까지
입니다 눈이오나 비가오나 365일 영업합니다.

[단체석 흡연실 완비한 작심]
프라이빗하게 둘이서 데이트 즐기기에도 좋아 이자카야 술집으로도 딱!
넓은 테이블이 있어서 단체 모임으로도 좋습니다.

홍대클럽거리 삼거리포차 바로 옆 건물 길가에 위치해 있어서 찾기 쉽습니다. 이자카야 작심 홍대점 많이 찾아주세요.",
